Hour,Min,Sec,X,Y,Z,Xerror,Yerror,Zerror,Lat,Lon,h
13,50,35.0,4928200.00333566,-32505.440733626612,4035275.3322040797,0.14206541142070958,0.06675623413445081,0.11410122995307277,39.499223692794565,-0.37790624501115483,60.24363529123366
13,50,40.0,4928196.405141122,-32438.946829928478,4035279.8762110523,0.6458738764714491,0.30342528923108353,0.5187788609433814,39.49927839731717,-0.3771334886937561,60.01943833939731
13,50,50.0,4928199.752033533,-32306.600261840176,4035275.7594624506,0.31955315780793137,0.14451121555532212,0.301747216991533,39.49923559243329,-0.37559462355748735,59.31260212510824
13,50,55.0,4928206.988149734,-32241.270535015454,4035267.0509394067,0.36487206675024264,0.16493355626348843,0.34464087802801724,39.49913606424405,-0.37483457535396875,59.02678345143795
13,51,0.0,4928216.615941082,-32176.78909905648,4035254.372694953,0.588190305389913,0.27607033973714445,0.4725888142837882,39.49899520807536,-0.37408420958295774,58.06638818979263
13,51,5.0,4928230.180458635,-32113.840325533478,4035238.244731892,0.12016354931902777,0.05638622007839597,0.09655421780261642,39.49880776122416,-0.3733513664320661,57.95781459566206
13,51,10.0,4928246.005506184,-32054.01623875228,4035221.0566986953,0.6142648482782647,0.288173329568893,0.4936136175713546,39.4985998756176,-0.372654682348202,58.93562331609428
13,51,15.0,4928257.047150583,-32001.44586187069,4035205.7029114305,0.5175633311337886,0.24274983577618217,0.41593730967647924,39.498431867335974,-0.37204269151832353,57.42610545177013
13,51,20.0,4928263.701831625,-31973.78061204785,4035197.530788884,0.6414187657194119,0.300769661652602,0.5155122035104652,39.498337975736746,-0.37172056771757106,57.22454326134175
13,51,25.0,4928264.150893141,-31972.801386170744,4035196.730649237,0.47435231876673584,0.22237701204466395,0.38126874552783874,39.49832987850198,-0.37170914989021464,57.05721561424434
13,51,30.0,4928263.651588859,-31972.88606495127,4035196.590044601,0.8661679994378494,0.4059634547425053,0.6962499282145335,39.49833175853596,-0.3717101719790593,56.58293053135276
13,51,35.0,4928264.431808234,-31972.576961763953,4035197.65270449,0.5716170076767475,0.26784611721353274,0.45951638531544525,39.498334685931596,-0.37170651966488777,57.859332327730954
13,51,40.0,4928265.109090961,-31972.684273771425,4035198.1927571506,0.6390485836317975,0.2993704705727625,0.5137626678842526,39.498334555372544,-0.37170771613522224,58.725982680916786
13,51,45.0,4928264.646837387,-31972.70891874493,4035197.513467386,0.4836197102624165,0.2265027028095681,0.38883507119232974,39.498332481461745,-0.371708037508373,57.93735260795802
13,51,50.0,4928265.035257101,-31972.405491615955,4035197.8934198483,0.5379752661199112,0.2518984406845253,0.43257008965677984,39.49833290828374,-0.3717044807319525,58.47721968963742
13,51,55.0,4928264.689833653,-31972.563078180174,4035197.804917966,0.4544120177924295,0.2127189609556625,0.36540685428081565,39.498334266180045,-0.37170633880116155,58.15517842583358
13,52,0.0,4928265.245698813,-31972.04958731939,4035198.0783660207,0.9108183605544491,0.4262661614773042,0.7324725148264027,39.49833300133551,-0.3717003273078159,58.75545660685748
13,52,5.0,4928264.486330235,-31972.413250262325,4035197.3174001714,0.655177888239626,0.3065493859376367,0.5269281753742542,39.49833204927005,-0.3717046123303752,57.6873111827299
13,52,10.0,4928265.4606859125,-31972.27218138,4035197.8517622254,0.6942175274280216,0.3247344799727541,0.5583678072283549,39.49833018653032,-0.3717028988525173,58.77832807414234
13,52,15.0,4928264.838853685,-31972.147154374474,4035197.4186165244,0.4920200792799311,0.23009474624056075,0.3957675447457634,39.498330743099245,-0.37170149225442906,58.022374926134944
13,52,20.0,4928265.279425495,-31971.846817645393,4035197.751158969,0.5549103133686734,0.2594401504766656,0.4463881606060832,39.49833054153424,-0.37169796747270173,58.57234404794872
13,52,25.0,4928265.4229819365,-31971.924341730002,4035197.902196747,0.9757863320540616,0.4560989741136411,0.7850134163713187,39.49833076598068,-0.3716988578991312,58.779572579078376
13,52,30.0,4928265.29283178,-31971.684118055426,4035198.230657559,0.7215295627264268,0.3371692160562522,0.5805089312523348,39.49833380334723,-0.371696075003463,58.8868620833382
13,52,35.0,4928265.287546993,-31971.46438907912,4035196.648626166,1.089771844958031,0.5091177825891356,0.876844856410412,39.4983228464959,-0.37169352095084185,57.8754241745919
13,52,40.0,4928269.035267013,-31953.79256474665,4035191.5910604973,0.6312370442360627,0.294824405338376,0.507939514606631,39.49826688261447,-0.37148779530559367,57.46193831693381
13,52,45.0,4928274.40989454,-31929.763705483256,4035184.090551053,0.3676990926684742,0.16454827603574856,0.3494809399907341,39.498184855414806,-0.3712080440522116,56.71824766229838
13,52,50.0,4928277.394305862,-31916.254515761397,4035179.9610523656,0.3549543956847604,0.15876908930569106,0.3374604666345192,39.49813955921982,-0.37105076904006523,56.32700122054666
13,52,55.0,4928277.439771276,-31913.316499571072,4035179.0539555247,0.8611954649525562,0.3850233229056995,0.8189759531422687,39.498133103312874,-0.371016609896173,55.7704407479614
13,53,0.0,4928283.869610656,-31891.63664598154,4035174.2406256692,0.7430788179795833,0.3320559429981528,0.7068431356620486,39.49806361910493,-0.37076408840899855,57.562072206288576
13,53,5.0,4928292.401799542,-31854.4349140095,4035162.297934352,0.3555744773522682,0.1588170737817019,0.338327419081878,39.4979331153739,-0.3703309614251639,56.36395476292819
13,53,15.0,4928311.230124014,-31777.498818247215,4035139.941116882,0.43020226313172655,0.1919629918272577,0.4095577988327078,39.4976727151641,-0.36943513683491275,56.28923036251217
13,53,20.0,4928322.135650729,-31734.677952999165,4035127.60035744,0.5014952925553628,0.22366583401723666,0.4775587731027253,39.49752605093854,-0.36893651241540754,56.64211958181113
13,53,25.0,4928335.16913561,-31681.048501288704,4035111.641698638,0.5659734188300664,0.263716244608485,0.45572683735594083,39.49734244719061,-0.3683120779271133,56.28258975222707
13,53,30.0,4928349.166269283,-31621.84360889106,4035094.7413062654,0.39994280092082996,0.18630370245262956,0.3220611352624549,39.497146979360345,-0.36762275872338857,56.04058016464114
13,53,35.0,4928363.580903525,-31559.30647080583,4035077.789604945,0.43506858393457987,0.20261123434653325,0.35037245674720896,39.49694888136085,-0.3668946740755691,56.072255429811776
13,53,40.0,4928375.328333417,-31494.064386648744,4035063.126778392,0.6752944200570716,0.31439854777159293,0.5438724546183876,39.49678206543275,-0.36613534614095766,55.488951524719596
13,53,45.0,4928388.3088031085,-31427.184792568096,4035047.7440887326,0.4676076210650267,0.21764565598320632,0.37663190476623587,39.496603237521775,-0.36535689392250725,55.39192626345903
13,53,50.0,4928403.601301324,-31365.57492006086,4035029.8387735686,0.6623308099166656,0.30819388277749715,0.5335094602387057,39.496393434700245,-0.3646395359760504,55.50115119945258
13,53,55.0,4928418.083819384,-31306.24509316836,4035012.4971208195,0.5063419616140343,0.23554456316210973,0.40788962441239973,39.49619210211345,-0.36394874798708005,55.35571541637182
13,54,0.0,4928433.693347593,-31243.711858745584,4034994.8948927205,0.5636093605485025,0.2621120149870657,0.4540549828298329,39.49598261458549,-0.36322064099102347,55.899168752133846
13,54,10.0,4928463.0576330805,-31117.997860597505,4034956.937174678,0.7356692804290121,0.32647762110218936,0.70242253401725,39.495555138053625,-0.36175704908305595,53.802643162198365
13,54,15.0,4928479.292543905,-31055.140845597034,4034939.8620276847,0.6606241206925648,0.3069719373104249,0.5323273747772682,39.49534572944823,-0.3610251455652104,55.164444581605494
13,54,20.0,4928495.086522723,-30993.847212190543,4034922.0589205613,0.5919714253315631,0.2749935214293705,0.47704172276051027,39.495133726191305,-0.36031145321894276,55.7312951637432
13,54,25.0,4928508.690917396,-30931.771721977424,4034902.8768557147,0.782786169542582,0.36353126961281806,0.6308555342789159,39.494924705050245,-0.35958883606568753,53.72837857156992
13,54,30.0,4928524.392403333,-30870.24266589255,4034885.8649019487,0.15603569346311758,0.0724434276883033,0.12575979545175103,39.49471873012539,-0.3588724223276669,54.72725713066757
13,54,35.0,4928544.092342684,-30825.140888448845,4034863.787883015,0.3302841574612183,0.15329886168821266,0.26621762591130965,39.49445405330374,-0.35834668697905414,55.670163348317146
13,54,40.0,4928573.098115546,-30805.599394302597,4034827.7411558316,0.2170334601688437,0.10070569628293063,0.17494730404409498,39.49403805603515,-0.35811741266352476,55.03311713878065
13,54,45.0,4928588.422129489,-30763.91825519097,4034808.7107417756,0.5409461495966343,0.2509322084596342,0.43607939009210245,39.493819495556856,-0.3576317669500622,54.55412509664893
13,54,50.0,4928601.919074813,-30714.68609107217,4034792.8178731822,0.40277949318633355,0.18678590536121975,0.3247204792519798,39.49363347623362,-0.3570584781441631,54.624722603708506
13,54,55.0,4928633.277476367,-30684.260005963908,4034755.3037604378,0.4479266268862391,0.20766254000764514,0.36114405368732017,39.493194188947186,-0.3567025143251966,54.8186286855489
13,55,0.0,4928668.247701072,-30653.094752956466,4034712.809633153,0.28473208634981967,0.13196592293439363,0.22958381852502607,39.49269962349658,-0.35633770138127696,54.62952612526715
13,55,5.0,4928705.277504389,-30619.809033298865,4034667.2921444043,0.42592014259879746,0.19734548558490436,0.34345060628251545,39.49217232034889,-0.35594809554429746,54.09747853409499
13,55,10.0,4928742.541702572,-30586.08638453507,4034621.7339119804,0.39939977467177806,0.18500349796155252,0.3220884026119165,39.49164340548135,-0.35555339959019383,53.71902469545603
13,55,15.0,4928780.112353732,-30552.451747475407,4034576.176482548,0.5337595323528616,0.24716693003924745,0.43047110160445057,39.49111273628295,-0.3551597105624299,53.57871747110039
13,55,20.0,4928816.815803561,-30519.486621752512,4034531.500046903,0.7696025890883054,0.3562733174076606,0.6207201750365845,39.490593132833695,-0.3547738724586092,53.33337237872183
13,55,25.0,4928853.52128296,-30486.734327687038,4034487.3259386495,0.641832734468451,0.29703674631043714,0.5177046888436123,39.49007700050546,-0.35439051390393583,53.41075750347227
13,55,30.0,4928889.623886859,-30454.505986213906,4034442.5359347714,0.1339655292573579,0.061980118226917506,0.10806476322997605,39.48956002035211,-0.35401329477043425,52.63440173957497
13,55,35.0,4928927.431868403,-30421.47616302562,4034396.9895678135,0.5073782631319994,0.23467224355418237,0.40931121738074255,39.489028041778994,-0.3536266423975944,52.69001055229455
13,55,40.0,4928961.579838403,-30394.995557808707,4034357.437639326,0.23522072155242485,0.10876155410787114,0.18977016831285193,39.48855846167432,-0.3533163854652583,53.76494357082993
13,55,45.0,4928989.161458987,-30401.95772336515,4034322.536343111,0.5308971157483782,0.24540295783861965,0.428344520485696,39.48815763642741,-0.3533953352715196,52.889414499513805
13,55,50.0,4929012.258928629,-30384.945072642633,4034293.7840873296,0.6263804439722279,0.2894518588886529,0.5054185817502967,39.48782608396748,-0.3531959285135313,52.349737078882754
13,55,55.0,4929031.807534523,-30352.145554607985,4034269.034698872,1.015523935369301,0.4691333233931217,0.819470059911943,39.487543238861115,-0.35281327589413336,51.541908986866474
13,56,0.0,4929068.033519736,-30340.071149168874,4034226.6800819,0.5503360801528836,0.25415707240361324,0.4441209204989407,39.48704176498052,-0.3526703346866899,52.50837975554168
13,56,5.0,4929109.461753779,-30327.965376701948,4034175.487579918,0.7789942495363811,0.3596468138469189,0.6286919231120156,39.48644906206796,-0.3525266589278012,51.87012095190585
13,56,10.0,4929153.128745225,-30314.95006450351,4034122.759465528,0.7258654845493548,0.33501588219054457,0.5858549538704673,39.4858328942101,-0.35237225357440954,51.979572128504515
13,56,15.0,4929195.839909307,-30302.238979440244,4034070.173133487,0.4717317057997723,0.21765621768918111,0.3807669512993814,39.48522317520672,-0.35222145537790606,51.44370370171964
13,56,20.0,4929235.944419794,-30290.12569734549,4034022.2338630245,0.6702274884055905,0.309146575756727,0.5410238974793191,39.48466066753369,-0.35207779436347253,51.85458567459136
13,56,25.0,4929270.449250663,-30280.08614502415,4033979.6489775926,0.8158559295456929,0.376202094141567,0.6586239178199782,39.48416737784575,-0.3519586387300953,51.35884418711066
13,56,30.0,4929301.38715667,-30271.596067561597,4033942.388724146,0.9535288623074016,0.43954819593746886,0.7698169616695387,39.48373147599793,-0.3518577490083074,51.50372791662812
13,56,35.0,4929337.638844346,-30260.939270498162,4033899.1414042576,0.60444119079637,0.2785423624695084,0.48801966163090554,39.48322359840109,-0.35173129761894284,51.93298735097051
13,56,40.0,4929375.185419133,-30249.65585049468,4033854.54324113,0.262361902471618,0.12086541290357485,0.2118427464270547,39.482698936362695,-0.35159747255191554,52.50026639085263
13,56,45.0,4929402.910692603,-30244.09520174934,4033822.251496328,0.5984016337728265,0.2755861352946896,0.4832087669933387,39.48231586933425,-0.3515308645657839,53.33994779270142
13,56,50.0,4929409.12119799,-30247.778462698116,4033812.594847835,0.7110783809032999,0.32737415200622194,0.5742329356352216,39.48221304273192,-0.35157323155698533,52.01062448229641
13,56,55.0,4929411.453602303,-30249.585495365936,4033810.3105864935,0.9041137072843154,0.41611332160892933,0.7301666861252611,39.48218374229921,-0.35159406801128806,52.36692904960364
13,57,0.0,4929411.069523967,-30249.412036708196,4033810.279498082,1.0084348371573184,0.4639780873938149,0.8144697391832666,39.482185731832715,-0.3515920793277806,52.049905655905604
13,57,5.0,4929411.8956805905,-30249.159596769532,4033810.6023352924,0.6533303228579034,0.3004989918446388,0.5277010759754961,39.482183253718276,-0.3515890863416845,52.89161642640829
13,57,10.0,4929411.559084276,-30249.02701256299,4033809.909955058,1.1008638276786005,0.5061787020251579,0.8892352999330991,39.482180372757306,-0.35158756934747304,52.190958998166025
13,57,15.0,4929418.322381376,-30257.342415171694,4033802.2228613375,0.6178388386351596,0.28399146965493827,0.4990985632912697,39.482087909398075,-0.35168373519647567,52.562573501840234
13,57,20.0,4929431.362970172,-30275.095678453334,4033785.9805884883,0.807633563825596,0.37111118818730193,0.6524595537319056,39.48189969151286,-0.35188914685380823,52.38414209894836
13,57,25.0,4929447.765975286,-30286.471415069456,4033766.224880824,0.8010301659651625,0.35477171004494246,0.6511046186732362,39.4816680171396,-0.35202019301549126,52.53678733482957
13,57,30.0,4929468.230532091,-30284.99969065789,4033740.9756928612,0.10792390647109891,0.047771385989657376,0.08773199306501028,39.48137534550884,-0.35200162627233283,52.27048853877932
13,57,35.0,4929478.950801661,-30276.283644802876,4033729.535632627,0.6427965361075791,0.2950793219169499,0.5193933927806584,39.481234730504475,-0.3518995572178217,53.229364349506795
13,57,40.0,4929478.906258418,-30276.534905851942,4033729.475527508,0.3986377734416121,0.18293666743016407,0.3221280561408642,39.481234558912405,-0.3519024807172923,53.15795977972448
13,57,45.0,4929478.580815519,-30276.606990320113,4033728.8792221355,0.5429945965859889,0.24910038109095897,0.43880614287143815,39.48123227467694,-0.351903341761967,52.527972569689155
13,57,50.0,4929478.796950272,-30276.258455469775,4033728.8552394784,0.7921862855659061,0.3632973905343591,0.6402232964110088,39.48123088246723,-0.3518992754336377,52.677888344973326
13,57,55.0,4929480.23818585,-30273.653097897477,4033727.1579211415,0.8690404042320302,0.39841027091447845,0.7023781404563055,39.481210921040635,-0.3518688913946739,52.698712724260986
13,58,20.0,4929476.610803731,-30171.305940019043,4033732.292896946,0.6435808481045471,0.29455284461240394,0.520314464390383,39.48127098508487,-0.35067960419267186,52.67967552598566
13,58,25.0,4929476.262051761,-30171.16127782068,4033732.010558203,0.9700832321048323,0.44383520698102324,0.7843282213216638,39.481271024590654,-0.3506779476422901,52.230300796218216
13,58,30.0,4929476.527271023,-30171.54132729367,4033732.1639580396,0.7415558016368818,0.3391632252541352,0.599595839631483,39.481270558840905,-0.3506823459614133,52.5343327447772
13,58,35.0,4929476.728874971,-30170.789290721495,4033732.444760617,0.8235763482915309,0.3765480965384916,0.6659543026843084,39.481271382763516,-0.35067359095411976,52.86492328066379
13,58,40.0,4929476.019449474,-30171.158349536916,4033731.7950283973,0.7310595580979147,0.3341339033256978,0.5911789712971831,39.48127091568275,-0.3506779308658886,51.906002703122795
13,58,45.0,4929477.225384956,-30171.061196690425,4033732.8953381977,0.9541553174611419,0.43595090131931474,0.7716330484365475,39.48127166219682,-0.35067671590461,53.535912012681365
13,58,50.0,4929476.582059526,-30170.741622750647,4033732.4028503336,0.975534467042726,0.44556528983663435,0.7889686402803349,39.48127193385358,-0.3506730473693836,52.72473565116525
13,58,55.0,4929475.859676169,-30171.042561744973,4033731.8550890028,0.8848243140269272,0.4039945760835533,0.7156479195410441,39.4812722522524,-0.3506765964693121,51.820327907800674
13,59,0.0,4929476.694996107,-30170.95592882312,4033732.5520129944,1.054306669134184,0.48121009044112906,0.8527749414464709,39.481272316539574,-0.3506755301421917,52.90775599423796
13,59,5.0,4929472.23901,-30166.41392224404,4033738.255454085,0.8491599494413801,0.38744129212376355,0.6868814685147462,39.4813376433919,-0.35062305687896933,53.07349134143442
13,59,10.0,4929455.995276409,-30153.090702962556,4033756.637717164,0.8115228047061728,0.37013902876878807,0.656473734773414,39.481558924358374,-0.350469360329977,52.161366352811456
13,59,15.0,4929434.515793367,-30130.94746195279,4033781.4579206286,0.7337561783170679,0.33455149257780353,0.5935979635350387,39.48185525326038,-0.35021352183516724,51.26019052695483
13,59,20.0,4929417.073193752,-30102.394305029316,4033804.8037351673,0.7063136076570753,0.32192550161496064,0.571428795662247,39.48211843768498,-0.3498828933220061,52.507275300100446
13,59,25.0,4929398.820346816,-30068.500856005736,4033826.327452184,0.7606730126145917,0.34657873902338415,0.6154408506035693,39.48237378107162,-0.3494902505033179,51.94555961061269
13,59,30.0,4929378.324033123,-30028.742104695048,4033851.785478888,0.801068067338098,0.36485376705183725,0.6481585445192356,39.48266952607827,-0.3490295918218624,52.12666482664645
13,59,35.0,4929357.409614073,-29986.763257308477,4033875.4090079265,0.660877451966853,0.24969648926848992,0.655889531570584,39.482954988212875,-0.34854315477046527,50.808605085127056
13,59,40.0,4929351.673567517,-29944.557080115625,4033884.338893795,0.4029549750443271,0.16782048773541552,0.5635407259949136,39.48305138521701,-0.3480529995917463,51.86156951915473
13,59,45.0,4929343.72257965,-29919.19122855288,4033891.9643350393,0.6834638028492436,0.2576993756307512,0.6786312510486822,39.48315081174835,-0.34775873418086534,50.45477810874581
13,59,50.0,4929340.663585971,-29908.056460588276,4033897.298282859,0.38624256651776095,0.1454828051893106,0.3836031352693982,39.48320579722561,-0.3476295307042697,51.433304003439844
14,0,0.0,4929308.479585487,-29891.919243691882,4033934.574048954,0.8512050363927471,0.38685602745282394,0.6889472739363425,39.48364980266573,-0.3474442364438496,50.22031104937196
14,0,5.0,4929296.030335368,-29864.15275141894,4033954.4208046095,0.9967181844130591,0.43329342052139996,0.8122736256575329,39.48386003038253,-0.34712238134563234,53.101948340423405
14,0,25.0,4929218.293259409,-29683.512249895437,4034044.838749694,0.8036853166746335,0.36459304725980823,0.6506524287445872,39.484940031198114,-0.34502822026173696,49.75753011461347
14,1,25.0,4929355.835509105,-29287.96385772204,4033881.052813696,0.9937065353279236,0.4279507432407833,0.8107495441953941,39.483027298533926,-0.34042114823196556,49.93962425738573
14,2,50.0,4929389.249356523,-29197.588938845445,4033838.681775604,1.016860131631715,0.4810759701195786,0.8441707353697343,39.48254445987991,-0.3393684227418187,48.373239731416106
